Rank,Name,Country,Student Population,Students to Staff Ratio,International Students,Female to Male Ratio,Overall Score,Teaching,Research Environment,Research Quality,Industry Impact,International Outlook
801–1000,University of Latvia,Latvia,"12,367",33.1,6%,70:30:00,22.2–28.2,17,19.3,24.4,41.6,48.9
801–1000,Lebanese American University,Lebanon,"7,866",13.4,18%,50:50:00,22.2–28.2,30.5,10.1,25.1,34.8,84.7
801–1000,Leeds Beckett University,United Kingdom,"19,725",19.5,12%,51:49:00,22.2–28.2,16.6,13.9,39.5,35,49.8
801–1000,Louisiana Tech University,United States,"11,210",22.6,4%,46:54:00,22.2–28.2,17.3,9.7,43.9,34.8,32.7
801–1000,Lviv Polytechnic National University,Ukraine,"21,560",10.5,1%,41:59:00,22.2–28.2,17.9,8.7,49.5,34.7,24.4
801–1000,University of Malaga,Spain,"35,654",12.9,9%,53:47:00,22.2–28.2,20.1,11.5,33.1,36.2,41.2
801–1000,University of Maribor,Slovenia,"12,124",13.6,5%,55:45:00,22.2–28.2,17,15.8,31,40,37.9
801–1000,Marquette University,United States,"10,472",12,4%,53:47:00,22.2–28.2,36,14.4,34.3,36.3,24.6
801–1000,University of Mazandaran,Iran,"12,942",33.7,2%,65:35:00,22.2–28.2,28.2,11.6,32.9,37.4,17.2
801–1000,Mississippi State University,United States,"26,121",19,3%,51:49:00,22.2–28.2,21.8,15.8,43.6,40.3,25.9
801–1000,University of Murcia,Spain,"27,662",16.3,7%,66:34:00,22.2–28.2,22.3,13.8,32.6,35.9,38.5
801–1000,Muroran Institute of Technology,Japan,"3,365",17.5,4%,0.520138889,22.2–28.2,15.4,9.4,42.6,37.7,30.7
801–1000,University of Nairobi,Kenya,"69,456",39.3,1%,36 : 64,22.2–28.2,14.6,10.2,48.3,34.8,47
801–1000,Nanjing Agricultural University,China,"25,963",15.9,3%,56:44:00,22.2–28.2,23.4,17.2,43.2,47.4,21.2
801–1000,Nanjing Tech University,China,"33,175",13.9,2%,n/a,22.2–28.2,17.7,12.1,53,59.7,24.3
801–1000,National Central University,Taiwan,"10,838",9.4,10%,35 : 65,22.2–28.2,25,22.6,22.1,65.6,40.8
801–1000,National Chengchi University,Taiwan,"13,558",15.6,16%,57:43:00,22.2–28.2,23.4,29.3,13.2,42,46.4
801–1000,National Dong Hwa University,Taiwan,"10,269",18.1,9%,51:49:00,22.2–28.2,16.3,24.6,28.9,37.8,38.6
801–1000,National Institute of Technology Rourkela,India,"5,851",18.8,4%,0.806944444,22.2–28.2,26.4,15.1,44.8,37.5,17.1
801–1000,"National Institute of Technology, Tiruchirappalli",India,"6,081",19.1,8%,0.888888889,22.2–28.2,25,17.4,32.8,51.9,22.1
801–1000,National University of Sciences and Technology,Pakistan,"10,645",8.1,3%,33 : 67,22.2–28.2,21.1,11.7,35.1,34.8,40
801–1000,National Sun Yat-Sen University,Taiwan,"9,190",13.2,6%,39 : 61,22.2–28.2,24.4,28,21.9,58.9,30.6
801–1000,National Taipei University of Technology,Taiwan,"9,994",15.9,8%,27 : 73,22.2–28.2,21.8,20.2,22.4,86.7,28.8
801–1000,The New School,United States,"10,434",9.4,35%,71:29:00,22.2–28.2,23.9,15.2,30.2,38.4,50.3
801–1000,Niigata University,Japan,"12,158",7.9,2%,38 : 62,22.2–28.2,23.9,13,41.3,40,23.3
801–1000,Normandy University,France,"68,013",20.3,11%,55:45:00,22.2–28.2,17.4,12.9,38.8,35.8,53.3
801–1000,"Northeastern University, China",China,"36,015",14.5,4%,n/a,22.2–28.2,24.8,22.1,19.3,96.9,37.5
801–1000,Northeast Normal University,China,"25,425",14.7,2%,73:27:00,22.2–28.2,24.3,10.3,48.6,37.1,18.3
801–1000,University of Northern British Columbia (UNBC),Canada,"2,733",14,8%,62:38:00,22.2–28.2,19.3,18.5,42,34.8,37.3
801–1000,Northwest University,China,"24,237",14.8,4%,55:45:00,22.2–28.2,19.3,12.7,37.5,40.6,21.5
801–1000,NorthWest A&F University,China,"29,327",15.3,1%,51:49:00,22.2–28.2,20.1,13.1,37.8,45.2,22.8
801–1000,Okayama University,Japan,"13,099",8,8%,39 : 61,22.2–28.2,25.6,16.6,27,51.6,28.2
801–1000,Osaka City University,Japan,"8,279",8.9,4%,36 : 64,22.2–28.2,24.9,14.3,26.8,39.3,24.6
801–1000,Osmania University,India,"12,454",17.8,2%,31 : 69,22.2–28.2,36,10.2,31.5,39.6,15.4
801–1000,Pablo de Olavide University,Spain,"12,113",14.4,18%,59:41:00,22.2–28.2,21.5,14.2,42,35.2,50.2
801–1000,University of Patras,Greece,"25,580",27.6,5%,48:52:00,22.2–28.2,16.5,11.6,39.4,39.4,37.7
801–1000,University of Pécs,Hungary,"16,859",11.3,22%,56:44:00,22.2–28.2,19.6,16.1,40.9,37.5,55.9
801–1000,Polytechnic Institute of Porto,Portugal,"18,511",17.1,6%,47:53:00,22.2–28.2,13.5,8.7,48.5,34.6,32.8
801–1000,Polytechnic University of Valencia,Spain,"21,119",10,14%,38 : 62,22.2–28.2,22.1,11.8,41.3,44.8,50
801–1000,Pondicherry University,India,"6,107",17.2,1%,42:58:00,22.2–28.2,36.5,19.2,18.3,34.5,14.5
801–1000,Pontifical Catholic University of Peru,Peru,"24,984",7.5,3%,47:53:00,22.2–28.2,19.9,8.6,33.8,35.9,47.4
801–1000,Pontifical Catholic University of Rio Grande do Sul (PUCRS),Brazil,"16,750",22.8,0%,50:50:00,22.2–28.2,18.7,13.5,41.1,49.7,25.8
801–1000,University of Puerto Rico,Puerto Rico,"49,713",13.9,1%,58:42:00,22.2–28.2,18.1,8.5,43.7,34.9,43.7
801–1000,University of the Punjab,Pakistan,"27,907",26.9,0%,52:48:00,22.2–28.2,19.5,10.4,34.1,35.2,32.5
801–1000,University Rey Juan Carlos,Spain,"42,079",25.2,11%,58:42:00,22.2–28.2,18.6,10.8,40.9,36.7,45.5
801–1000,Rikkyo University,Japan,"20,183",14.1,4%,53:47:00,22.2–28.2,16.6,8.9,47.5,34.8,42.7
801–1000,Rochester Institute of Technology,United States,"13,996",15.7,18%,36 : 64,22.2–28.2,20,18.1,39,35.9,41.6
801–1000,University of Roehampton,United Kingdom,"7,665",16.3,28%,71:29:00,22.2–28.2,18.7,19.9,31.3,34.5,76
801–1000,RUDN University,Russian Federation,"19,803",11.6,29%,60:40:00,22.2–28.2,36.3,11.3,25.2,37,51.6
801–1000,Université Saint-Joseph de Beyrouth,Lebanon,"7,566",19.4,5%,63:37:00,22.2–28.2,26.2,10.4,24,35.8,70.7
801–1000,Saint-Petersburg Mining University,Russian Federation,"7,298",11.1,11%,40 : 60,22.2–28.2,20.2,10.3,48.9,71.1,28.1
801–1000,University of Salford,United Kingdom,"15,355",17,22%,52:48:00,22.2–28.2,18.7,14.8,38.7,34.8,70.1
801–1000,Sapporo Medical University,Japan,"1,336",3.5,0%,42:58:00,22.2–28.2,29.6,11.7,32.3,44.1,15.1
801–1000,University of Science and Technology Beijing,China,"24,232",14.7,4%,37 : 63,22.2–28.2,27.2,25.2,29.5,54.4,20.3
801–1000,University of Seoul,South Korea,"8,807",16.6,5%,n/a,22.2–28.2,22.6,18.2,24.7,40.9,29.2
801–1000,University of Seville,Spain,"62,811",20.6,6%,53:47:00,22.2–28.2,25.4,18.7,36.5,36.6,38.2
801–1000,Shahid Beheshti University,Iran,"18,403",21.4,2%,51:49:00,22.2–28.2,22.1,19,38,66.9,19.6
801–1000,Shanghai University,China,"36,637",11.3,6%,49:51:00,22.2–28.2,21.2,24.8,29.6,60,31
801–1000,Shanghai University of Finance and Economics (SUFE),China,"15,130",14.5,5%,n/a,22.2–28.2,27.6,14.1,32.7,38.2,48.8
801–1000,Shanghai Maritime University,China,"23,789",17.9,3%,38 : 62,22.2–28.2,14.5,9.8,40.3,51.2,36.3
801–1000,Shantou University,China,"10,305",11.7,1%,50:50:00,22.2–28.2,22,14.2,39.5,44.1,41.8
801–1000,Sheffield Hallam University,United Kingdom,"25,120",17,13%,55:45:00,22.2–28.2,17.5,13.2,41.4,34.8,52.9
801–1000,Shiraz University,Iran,"14,286",20.6,0%,49:51:00,22.2–28.2,24.8,25,27.2,57,18.1
801–1000,Sogang University,South Korea,"9,559",22.9,11%,45:55:00,22.2–28.2,24.4,28.2,23.6,47.7,34.9
801–1000,University of South Bohemia in České Budějovice,Czech Republic,"9,738",15.2,5%,70:30:00,22.2–28.2,17.7,13.3,46.1,34.5,47.3
801–1000,Southwestern University of Finance and Economics,China,"22,283",15.9,2%,63:37:00,22.2–28.2,18.1,11.6,48,37.1,44.7
801–1000,Sri Venkateswara University,India,"7,832",15.5,0%,41:59:00,22.2–28.2,37.3,10,32.6,35,20.4
801–1000,Staffordshire University,United Kingdom,"8,560",14.8,12%,49:51:00,22.2–28.2,16.8,9.8,42.8,34.6,52.2
801–1000,St Marianna University School of Medicine,Japan,846,1,1%,36 : 64,22.2–28.2,27,7.9,36.9,34.6,16
801–1000,Sultan Qaboos University,Oman,"6,823",7.4,4%,50:50:00,22.2–28.2,23.8,10.6,19.1,47.4,73.1
801–1000,University of Szeged,Hungary,"19,700",12.5,16%,57:43:00,22.2–28.2,21.8,12.4,36.6,36.5,54.4
801–1000,Tallinn University,Estonia,"7,681",27.2,12%,73:27:00,22.2–28.2,16.9,20.1,29.5,38.2,63
801–1000,Tallinn University of Technology,Estonia,"9,895",21.8,14%,43:57:00,22.2–28.2,17.6,13.2,27.8,47.3,60.2
801–1000,Tanta University,Egypt,"128,995",23.6,1%,53:47:00,22.2–28.2,20.7,7.3,34.7,34.8,40.9
801–1000,Technical University of Madrid,Spain,"40,592",14,13%,32 : 68,22.2–28.2,22.6,14.9,37.7,42.4,49.1
801–1000,Technological University Dublin,Ireland,"14,904",20,20%,43:57:00,22.2–28.2,15.7,13.3,32.9,35.1,73
801–1000,Teesside University,United Kingdom,"11,920",18.3,11%,56:44:00,22.2–28.2,15.5,10.6,43.9,34.8,53.7
801–1000,Universiti Tenaga Nasional (UNITEN),Malaysia,"6,780",16.1,6%,38 : 62,22.2–28.2,17.9,13.8,33.9,91.5,37.1
801–1000,University of Texas at El Paso,United States,"17,089",23.2,8%,53:47:00,22.2–28.2,21,22.9,36.3,34.4,40.7
801–1000,Tezpur University,India,"3,904",14,1%,42:58:00,22.2–28.2,26.3,12.4,29,41.7,14.1
801–1000,Tokyo University of Agriculture and Technology,Japan,"5,766",14.8,6%,30 : 70,22.2–28.2,23.9,23.2,18,45.9,25.7
801–1000,Tokyo Medical University,Japan,"1,350",1.6,1%,52:48:00,22.2–28.2,29.6,10.7,35,35.7,17.1
801–1000,Tokyo University of Science,Japan,"18,490",24.4,2%,1.011805556,22.2–28.2,21.9,24.3,19.1,41.9,21.3
801–1000,University of Trás-os-Montes and Alto Douro,Portugal,"6,793",12.1,4%,54:46:00,22.2–28.2,21.2,13.9,32.3,34.4,37.5
801–1000,Tshwane University of Technology,South Africa,"45,992",39.4,2%,52:48:00,22.2–28.2,14.4,7,42.9,36.1,43.2
801–1000,Universiti Utara Malaysia,Malaysia,"12,871",11.7,25%,65:35:00,22.2–28.2,30.9,20.8,9.3,36.8,54.3
801–1000,"Vietnam National University, Hanoi",Vietnam,"32,944",13.4,1%,54:46:00,22.2–28.2,21.9,9.1,38.8,36.5,47.4
801–1000,University of Vigo,Spain,"18,652",16.4,5%,50:50:00,22.2–28.2,17.7,14.6,39.5,38.4,41.6
801–1000,Vilnius University,Lithuania,"16,216",10.8,9%,65:35:00,22.2–28.2,19.9,14.3,37.1,46.6,55.6
801–1000,VIT University,India,"33,380",19.9,1%,25 : 75,22.2–28.2,20.5,12.6,44,36.3,20.3
801–1000,University of Wolverhampton,United Kingdom,"15,685",20.5,21%,61:39:00,22.2–28.2,15.8,13.3,35,34.5,65.3
801–1000,Wuhan University of Technology,China,"51,684",14,3%,30 : 70,22.2–28.2,18.8,13.4,40.8,53.8,23.1
801–1000,Xiangtan University,China,"31,340",21.2,1%,53:47:00,22.2–28.2,14.8,12,46.1,38.5,19.3
801–1000,Xidian University,China,"34,140",17.1,3%,29 : 71,22.2–28.2,21,17.2,32.9,75.2,19.4
801–1000,Yangzhou University,China,"36,880",15.1,3%,55:45:00,22.2–28.2,15.3,10.7,40.8,41.3,21.5
801–1000,Yeungnam University,South Korea,"20,135",14.8,5%,50:50:00,22.2–28.2,18.4,12.8,45.5,40,36.4
801–1000,University of Zaragoza,Spain,"28,211",10.3,6%,54:46:00,22.2–28.2,22,13.4,43.8,38.6,39.4
1001+,University of Abou Bekr Belkaïd Tlemcen,Algeria,"43,446",24.5,1%,67:33:00,10.7–22.1,29.1,8.8,5.6,34.8,37
1001+,Acıbadem University,Turkey,"2,342",4.3,2%,74:26:00,10.7–22.1,22,8.6,7.5,34.8,19.8
1001+,AGH University of Krakow,Poland,"28,620",13,2%,n/a,10.7–22.1,17.7,13.5,23.6,38.3,20.7
1001+,Akdeniz University,Turkey,"42,862",35.9,1%,45:55:00,10.7–22.1,15.2,9,13.9,35.2,17.2
1001+,Akita University,Japan,"4,942",9.8,4%,35 : 65,10.7–22.1,21,10.7,9.2,40.9,22.2
1001+,Al-Azhar University,Egypt,"342,151",32.6,6%,45:55:00,10.7–22.1,15.2,8.3,16.5,34.5,46.7
1001+,Alexandria University,Egypt,"182,129",27.4,3%,54:46:00,10.7–22.1,18.9,13.1,24.1,39.6,44.5
1001+,Alexandru Ioan Cuza University,Romania,"23,124",18.1,6%,63:37:00,10.7–22.1,16.7,11.1,9.7,34.5,31.9
1001+,Al-Farabi Kazakh National University,Kazakhstan,"21,138",5.6,11%,55:45:00,10.7–22.1,24.3,9.6,20.7,42.8,61.2
1001+,University of Almería,Spain,"12,913",18.4,12%,56:44:00,10.7–22.1,17.1,13.2,26.2,36.1,41.3
1001+,Alzahra University,Iran,"10,110",22.5,1%,100:00:00,10.7–22.1,18.1,9.9,16.8,36.8,15.2
1001+,Amity University,India,"29,623",15,4%,46:54:00,10.7–22.1,15.7,9.3,18.8,35.8,18.8
1001+,Anadolu University,Turkey,"830,104",493.5,1%,37 : 63,10.7–22.1,13,24.1,16.5,100,17.3
1001+,"University of the Andes, Chile",Chile,"8,402",14.4,2%,59:41:00,10.7–22.1,16.1,10.5,15.6,34.6,47.8
1001+,"University of the Andes, Venezuela",Venezuela,"42,198",16.8,0%,58:42:00,10.7–22.1,15,7.9,9.1,34.4,45.6
1001+,Andhra University,India,"9,785",16.6,2%,51:49:00,10.7–22.1,37.4,10.8,8,42.5,15.5
1001+,Universidad Andrés Bello (UNAB),Chile,"44,327",21.8,1%,53:47:00,10.7–22.1,13.3,8,29.8,34.6,47.3
1001+,Ankara University,Turkey,"69,737",19.1,4%,50:50:00,10.7–22.1,19.2,10,13.9,35.1,22.5
1001+,Anna University,India,"14,428",15.6,1%,45:55:00,10.7–22.1,22.6,14.1,18.5,41.9,14.8
1001+,Annamalai University,India,"23,098",14.1,2%,49:51:00,10.7–22.1,29.2,8.6,18.7,35.3,16.8
1001+,University of Antioquia,Colombia,"41,389",24,0%,51:49:00,10.7–22.1,16.7,17,17.2,40.6,37.7
1001+,Aoyama Gakuin University,Japan,"19,143",11.4,3%,49:51:00,10.7–22.1,16.3,7.9,20.9,34.8,29
1001+,Assiut University,Egypt,"87,471",19.7,1%,45:55:00,10.7–22.1,15.2,9,25.7,34.4,46.7
1001+,Austral University of Chile,Chile,"15,575",17.7,2%,50:50:00,10.7–22.1,15,12.2,22.7,46.9,50.2
1001+,Universidad Autónoma del Estado de Hidalgo,Mexico,"34,995",18.2,1%,57:43:00,10.7–22.1,15,8.2,8.4,36.2,22.1
1001+,Universidad Autónoma del Estado de Mexico (UAEMex),Mexico,"57,588",22.2,1%,58:42:00,10.7–22.1,14.4,9.2,6.9,39,25.6
1001+,Universidad Autónoma de Nuevo León (UANL),Mexico,"207,520",54.1,0%,n/a,10.7–22.1,12.5,7.7,12.1,35.4,29.2
1001+,Universidad Autónoma de Querétaro,Mexico,"22,058",39.9,1%,56:44:00,10.7–22.1,15.4,9.2,17.3,38.7,25.9
1001+,Universidad Autónoma de Yucatán,Mexico,"15,206",13.6,0%,50:50:00,10.7–22.1,15.8,8.1,15.9,40.2,29.3
1001+,Autonomous University of Baja California,Mexico,"59,507",17.7,2%,53:47:00,10.7–22.1,13.7,8.8,7.7,35.2,30
1001+,Autonomous University of San Luis Potosi,Mexico,"32,012",9.5,1%,51:49:00,10.7–22.1,17.8,7.4,11.9,34.6,29
1001+,Autonomous University of Sinaloa,Mexico,"72,792",21.5,0%,52:48:00,10.7–22.1,13.3,7.9,14.3,35.3,26.2
1001+,Azarbaijan Shahid Madani University,Iran,"6,329",23.9,0%,62:38:00,10.7–22.1,18.1,12.6,23.7,36.6,14.8
1001+,Bahauddin Zakariya University,Pakistan,"28,135",34.5,0%,43:57:00,10.7–22.1,13.6,9,19.8,34.4,35.1
1001+,Bahçeşehir University,Turkey,"16,458",38.3,12%,48:52:00,10.7–22.1,18.5,14.8,14.7,53.7,40.8
1001+,Banasthali University,India,"10,355",19.1,4%,95:05:00,10.7–22.1,33,10,11.1,39.3,18.7
1001+,Bandung Institute of Technology (ITB),Indonesia,"17,382",10.5,2%,41:59:00,10.7–22.1,22,16.7,16.3,89.9,34
1001+,Bashkir State University,Russian Federation,"15,236",11.1,3%,63:37:00,10.7–22.1,17,8.1,4.5,36.9,16.7
1001+,Başkent University,Turkey,"12,516",11,0%,53:47:00,10.7–22.1,21.4,10.9,4.8,40.1,14.2
1001+,Belarusian State University,Belarus,"27,101",8.4,9%,55:45:00,10.7–22.1,21.3,9.7,13.3,42.4,58.1
1001+,Belgorod State National Research University,Russian Federation,"13,175",13.4,18%,65:35:00,10.7–22.1,19.1,9.9,20.4,43.7,41.8
1001+,Benemérita Universidad Autónoma de Puebla,Mexico,"69,982",33.2,1%,53:47:00,10.7–22.1,16,7.9,12.2,34.7,25.7
1001+,University of Bío-Bío,Chile,"12,955",24.7,1%,42:58:00,10.7–22.1,13.2,8.4,7.9,37.3,46.6
1001+,University of Birjand,Iran,"11,000",24.4,1%,64:36:00,10.7–22.1,16.4,8,8.6,34.6,16.7
1001+,"Birla Institute of Technology and Science, Pilani",India,"13,535",17.4,1%,0.888888889,10.7–22.1,19.7,10.9,30.8,35.3,16.4
1001+,University of Biskra,Algeria,"34,037",24.5,1%,60:40:00,10.7–22.1,15.7,7.3,14,34.4,32.5
1001+,University of Brawijaya,Indonesia,"52,975",18.9,1%,54:46:00,10.7–22.1,16,8.5,8.3,36.3,21.4
1001+,Brno University of Technology,Czech Republic,"20,275",19.6,22%,29 : 71,10.7–22.1,18.6,15.6,21.7,41.2,52.2
1001+,Bu-Ali Sina University,Iran,"11,609",26.3,1%,53:47:00,10.7–22.1,22.2,15.3,25.8,35.3,16
1001+,University of Bucharest,Romania,"30,192",17.5,2%,68:32:00,10.7–22.1,18.2,10.6,15.1,36.2,27.4
1001+,Budapest University of Technology and Economics,Hungary,"18,219",16.9,7%,33 : 67,10.7–22.1,17.4,15.8,25.3,44,34.7
1001+,University of Burgos,Spain,"7,369",13.4,3%,53:47:00,10.7–22.1,20.8,12,25.7,37.5,34.2
1001+,"California State University, Long Beach",United States,"30,595",19.7,4%,58:42:00,10.7–22.1,23.1,10.1,27.3,35.9,37.3
1001+,Canterbury Christ Church University,United Kingdom,"11,385",17,12%,68:32:00,10.7–22.1,16.4,11.3,20.1,34.4,42.4
1001+,Technical University of Cartagena,Spain,"4,749",10.6,6%,27 : 73,10.7–22.1,22.6,11.1,23.3,37.9,32.4
1001+,University of Carthage,Tunisia,"32,088",10.1,1%,67:33:00,10.7–22.1,19.6,8.3,19.4,34.7,43.3
1001+,Catholic University of the North,Chile,"11,871",19.6,2%,46:54:00,10.7–22.1,14.8,14.2,18.9,35.6,52.9
1001+,University of Caxias do Sul,Brazil,"17,101",24.9,0%,54:46:00,10.7–22.1,13.8,7.8,7.6,35,17.7
1001+,Ceará State University,Brazil,"20,174",17.8,0%,55:45:00,10.7–22.1,16.2,8.3,6.1,35.6,16.3
1001+,University of Cergy-Pontoise,France,"14,867",16.3,16%,57:43:00,10.7–22.1,15.9,13.6,23.6,35,62.5
1001+,Chaoyang University of Technology,Taiwan,"16,787",41.9,8%,56:44:00,10.7–22.1,13.7,12.2,7.1,41.5,25.1
1001+,"University of Chemistry and Technology, Prague",Czech Republic,"4,285",9.8,20%,62:38:00,10.7–22.1,24.2,14.6,17.8,40.7,49.3
1001+,University of Chester,United Kingdom,"10,915",19.5,11%,67:33:00,10.7–22.1,15.8,12.7,24.8,34.8,46.6
1001+,Chiang Mai University,Thailand,"35,013",15.5,2%,62:38:00,10.7–22.1,20.8,14.2,18,48.6,32.8
1001+,Chiba Institute of Technology,Japan,"9,763",30.4,1%,0.602083333,10.7–22.1,14.6,9.1,6.8,38.9,16.9
1001+,Chubu University,Japan,"12,533",24.1,1%,26 : 74,10.7–22.1,13.6,9.7,17.6,36.4,27.5
1001+,Chungnam National University,South Korea,"21,908",19.9,4%,45:55:00,10.7–22.1,22.7,21.1,12.1,46.6,23
1001+,Chung Yuan Christian University,Taiwan,"15,926",32.9,11%,44:56:00,10.7–22.1,16.8,24.6,14.8,47.2,35.2
1001+,Chuo University,Japan,"26,302",37.2,4%,36 : 64,10.7–22.1,27.2,10.3,23,36.8,23
1001+,Cochin University of Science and Technology,India,"8,271",18.5,0%,36 : 64,10.7–22.1,23.3,10.7,7.7,34.7,14.5
1001+,University of Colombo,Sri Lanka,"22,322",29.6,1%,61:39:00,10.7–22.1,13.5,8,13.9,34.8,38.2
1001+,Comenius University in Bratislava,Slovakia,"20,056",9.8,14%,67:33:00,10.7–22.1,22.2,13.1,22.3,34.6,52
1001+,University of Concepción,Chile,"27,640",17.4,1%,51:49:00,10.7–22.1,15.4,11.6,19.7,56.6,48.7
1001+,Corvinus University of Budapest,Hungary,"11,023",23.2,15%,54:46:00,10.7–22.1,17.8,13.7,23.6,34.4,44.7
1001+,Cukurova University,Turkey,"42,418",19.6,3%,39 : 61,10.7–22.1,15.2,12.5,15.6,87.5,19.4
1001+,Czech University of Life Sciences Prague (CZU),Czech Republic,"17,065",20.4,20%,53:47:00,10.7–22.1,17.4,13.1,18.7,49.9,53.7
1001+,University of Dar es Salaam,Tanzania,"30,139",19.1,0%,32 : 68,10.7–22.1,14,7.3,20.4,34.4,46.3
1001+,De La Salle University,Philippines,"15,604",17.8,3%,50:50:00,10.7–22.1,17.1,12.9,26.4,34.4,30.7
1001+,Delhi Technological University,India,"8,242",23.3,0%,0.725,10.7–22.1,15.8,13.1,37.5,35.3,13.5
1001+,Del Rosario University,Colombia,"10,339",12.9,1%,61:39:00,10.7–22.1,16.5,9.6,15.4,35.1,47.5
1001+,Democritus University of Thrace,Greece,"30,414",49.8,3%,54:46:00,10.7–22.1,14.9,11.6,32,35.8,31.4
1001+,University of Dhaka,Bangladesh,"34,108",15.6,0%,42:58:00,10.7–22.1,16,8.8,16.4,36.6,40.8
1001+,Dokuz Eylül University,Turkey,"62,844",19.3,2%,47:53:00,10.7–22.1,15.1,9.5,19.7,40.7,18.4
1001+,Doshisha University,Japan,"28,309",18.8,4%,41:59:00,10.7–22.1,15.6,9.8,7.7,35.7,27.6
1001+,Prague University of Economics and Business,Czech Republic,"14,011",28.1,23%,54:46:00,10.7–22.1,18.9,13.3,5.5,35.1,43.5
1001+,Edge Hill University,United Kingdom,"12,185",15.5,5%,68:32:00,10.7–22.1,14.8,10.2,33.1,34.4,42.4
1001+,Ege University,Turkey,"46,056",21,3%,50:50:00,10.7–22.1,17.2,10.2,13.5,37.9,22.1
1001+,Ehime University,Japan,"9,333",13.1,2%,38 : 62,10.7–22.1,21.3,14.6,20.5,42.7,25.9
1001+,The University of Electro-Communications,Japan,"4,813",15.1,5%,0.561111111,10.7–22.1,19.3,18.6,14.1,39.1,29
1001+,University of Engineering & Technology (UET) Lahore,Pakistan,"14,654",14.5,2%,24 : 76,10.7–22.1,15.3,9.2,19.4,34.7,44.4
1001+,Erciyes University,Turkey,"39,178",29.1,3%,46:54:00,10.7–22.1,19.7,16.3,20.6,84.4,21.5
1001+,Universidade do Estado do Rio de Janeiro (UERJ),Brazil,"22,879",8.9,0%,57:43:00,10.7–22.1,24.2,10.9,15.2,38.1,21.6
1001+,Universidade do Estado de Santa Catarina,Brazil,"12,922",11.9,1%,52:48:00,10.7–22.1,18.1,9.3,19.6,34.5,16
1001+,Universidade Estadual de Maringá,Brazil,"22,620",12.5,1%,58:42:00,10.7–22.1,19.6,10,8.8,34.7,17.4
1001+,Universidade Estadual do Oeste do Paraná (Unioeste),Brazil,"11,927",9.1,0%,59:41:00,10.7–22.1,18.8,10.7,4,34.9,15.2
1001+,Far Eastern Federal University,Russian Federation,"15,601",10.3,19%,n/a,10.7–22.1,21.2,11.1,11.9,40.4,47
1001+,Fayoum University,Egypt,"33,084",14.1,1%,39 : 61,10.7–22.1,15.7,9.8,32.7,36,39.3
1001+,Universidade Federal do ABC (UFABC),Brazil,"14,422",20.9,1%,41:59:00,10.7–22.1,15.9,11.8,24.1,35.8,33.4
1001+,Federal University of Alagoas,Brazil,"24,077",13.2,0%,n/a,10.7–22.1,16.5,6.8,12.2,34.9,21.5
1001+,Universidade Federal da Bahia,Brazil,"40,848",15.9,0%,53:47:00,10.7–22.1,21.8,13.7,18.7,34.4,23.9
1001+,Universidade Federal do Ceará (UFC),Brazil,"34,676",17.2,1%,46:54:00,10.7–22.1,22.4,11.8,20.7,38.6,25.8
1001+,Universidade Federal de Ciências da Saúde de Porto Alegre (UFCSPA),Brazil,"3,621",10.7,2%,n/a,10.7–22.1,20.3,10.5,12.9,34.4,18
1001+,Federal University of Espírito Santo,Brazil,"24,924",13.3,1%,59:41:00,10.7–22.1,17.9,9.3,16.2,36.1,22.4
1001+,Federal University of Goiás,Brazil,"34,158",13.4,1%,50:50:00,10.7–22.1,23.3,9.7,14.2,39.6,20.4
1001+,Federal University of Itajubá,Brazil,"9,449",18.6,1%,29 : 71,10.7–22.1,16.3,8.9,19.8,36.5,22.7
1001+,Federal University of Lavras,Brazil,"14,024",19.4,1%,50:50:00,10.7–22.1,23.9,16.8,11.2,54.8,18.8
1001+,Federal University of Mato Grosso do Sul,Brazil,"25,018",18,0%,49:51:00,10.7–22.1,17.1,6.9,7.4,34.4,16.8
1001+,Universidade Federal de Ouro Preto (UFOP),Brazil,"13,823",16.3,1%,53:47:00,10.7–22.1,16.3,9.6,19.4,36.4,20.6
1001+,Federal University of Pará,Brazil,"48,114",19.6,0%,44:56:00,10.7–22.1,17.1,9.6,11.8,34.8,24
1001+,Universidade Federal do Paraná (UFPR),Brazil,"34,528",14.2,0%,49:51:00,10.7–22.1,24.4,11.5,12.7,35.1,22.2
1001+,Federal University of Pernambuco,Brazil,"34,072",12.8,1%,50:50:00,10.7–22.1,26.9,9.2,14.3,35.9,20.8
1001+,Federal University of Rio Grande do Norte (UFRN),Brazil,"42,573",17.1,0%,54:46:00,10.7–22.1,19.6,8.7,19,41.6,23.2
1001+,Universidade Federal Rural do Semi-Arido,Brazil,"5,872",7.7,0%,42:58:00,10.7–22.1,27.5,7.7,1.7,34.4,14
1001+,Federal University of Santa Maria,Brazil,"27,285",14.1,0%,54:46:00,10.7–22.1,20.4,8.8,13.5,35,17.4
1001+,Federal University of São Carlos,Brazil,"19,134",14.6,2%,49:51:00,10.7–22.1,26.2,13.4,17.3,41.2,24.5
1001+,Federal University of Viçosa,Brazil,"17,595",14,2%,50:50:00,10.7–22.1,28.1,14.3,12.3,47.6,20.1
1001+,Feng Chia University,Taiwan,"19,840",23.1,16%,37 : 63,10.7–22.1,17.7,17.3,17.2,39.5,40.6
1001+,Fluminense Federal University,Brazil,"55,502",15.4,0%,50:50:00,10.7–22.1,20,11.3,14.8,35.2,23.5
